Id,Weekly_Sales
26_31_2013-07-19,237.89400000000006
26_31_2013-07-26,150.35029999999995
26_32_2012-11-02,139.82989999999995
26_32_2012-11-09,16764.28690000001
26_32_2012-11-16,16597.724600000005
26_32_2012-11-23,17069.7762
26_32_2012-11-30,16923.111100000002
26_32_2012-12-07,16727.63550000001
26_32_2012-12-14,16095.366700000002
26_32_2012-12-21,3074.0471000000016
26_32_2012-12-28,2165.0502000000015
26_32_2013-01-04,1538.2266999999986
26_32_2013-01-11,1558.2412999999995
26_32_2013-01-18,1002.2880999999999
26_32_2013-01-25,954.3721999999997
26_32_2013-02-01,1874.860199999999
26_32_2013-02-08,1501.5116999999996
26_32_2013-02-15,1695.5569999999996
26_32_2013-02-22,2392.745699999998
26_32_2013-03-01,2004.2088999999992
26_32_2013-03-08,1860.4893999999995
26_32_2013-03-15,507.32019999999994
26_32_2013-03-22,604.1142000000003
26_32_2013-03-29,448.0909999999999
26_32_2013-04-05,377.08960000000013
26_32_2013-04-12,308.08979999999997
26_32_2013-04-19,275.43049999999994
26_32_2013-04-26,746.2122999999998
26_32_2013-05-03,983.4441999999995
26_32_2013-05-10,839.0798
26_32_2013-05-17,515.5828999999998
26_32_2013-05-24,32.31180000000001
26_32_2013-05-31,93.3644
26_32_2013-06-07,56.885499999999986
26_32_2013-06-14,133.00399999999993
26_32_2013-06-21,1790.264800000001
26_32_2013-06-28,1788.2178000000013
26_32_2013-07-05,1765.6173999999996
26_32_2013-07-12,1782.8986999999993
26_32_2013-07-19,1265.9181000000005
26_32_2013-07-26,1284.9937000000004
26_33_2012-11-02,118.83050000000011
26_33_2012-11-09,118.07760000000007
26_33_2012-11-16,54.82580000000004
26_33_2012-11-23,57.25620000000004
26_33_2012-11-30,48.019900000000014
26_33_2012-12-07,54.21370000000004
26_33_2012-12-14,33.310100000000006
26_33_2012-12-21,36.471300000000014
26_33_2012-12-28,72.57499999999999
26_33_2013-01-04,52.32640000000004
26_33_2013-01-11,46.157100000000035
26_33_2013-01-18,85.1832
26_33_2013-01-25,78.14300000000004
26_33_2013-02-01,92.94839999999998
26_33_2013-02-08,80.28860000000002
26_33_2013-02-15,32.58170000000002
26_33_2013-02-22,30.33210000000002
26_33_2013-03-01,31.83969999999998
26_33_2013-03-08,132.60910000000004
26_33_2013-03-15,145.74910000000006
26_33_2013-03-22,175.03470000000007
26_33_2013-03-29,182.49580000000006
26_33_2013-04-05,101.0597
26_33_2013-04-12,106.4080999999999
26_33_2013-04-19,134.45170000000007
26_33_2013-04-26,147.93220000000008
26_33_2013-05-03,179.89000000000004
26_33_2013-05-10,218.4581999999999
26_33_2013-05-17,244.53499999999985
26_33_2013-05-24,328.7986999999998
26_33_2013-05-31,318.1986999999997
26_33_2013-06-07,53.01939999999999
26_33_2013-06-14,40.95850000000002
26_33_2013-06-21,105.25990000000003
26_33_2013-06-28,121.13440000000008
26_33_2013-07-05,176.62800000000004
26_33_2013-07-12,178.0139
26_33_2013-07-19,74.1274
26_33_2013-07-26,67.04260000000001
26_34_2012-11-02,34.74309999999999
26_34_2012-11-09,62710.178700000084
26_34_2012-11-16,65178.80320000007
26_34_2012-11-23,68490.82080000002
26_34_2012-11-30,72252.21990000003
26_34_2012-12-07,62855.437799999985
26_34_2012-12-14,62322.21189999997
26_34_2012-12-21,27350.829899999993
26_34_2012-12-28,27398.998999999985
26_34_2013-01-04,28842.60599999998
26_34_2013-01-11,28220.95419999999
26_34_2013-01-18,26173.5342
26_34_2013-01-25,25674.22590000001
26_34_2013-02-01,153.47810000000015
26_34_2013-02-08,150.3927000000001
26_34_2013-02-15,144.28590000000008
26_34_2013-02-22,153.01090000000005
26_34_2013-03-01,101.97539999999995
26_34_2013-03-08,102.22239999999994
26_34_2013-03-15,3.2165999999999983
26_34_2013-03-22,8739.738300000005
26_34_2013-03-29,8745.204800000001
26_34_2013-04-05,8517.038100000007
26_34_2013-04-12,8685.534899999997
26_34_2013-04-19,9375.058699999996
26_34_2013-04-26,8726.193000000001
26_34_2013-05-03,12.430200000000013
26_34_2013-05-10,13.447800000000013
26_34_2013-05-17,13.071900000000005
26_34_2013-05-24,16.553800000000006
26_34_2013-05-31,16.584200000000013
26_34_2013-06-07,20.320400000000017
26_34_2013-06-14,34.27279999999999
26_34_2013-06-21,40.78559999999996
26_34_2013-06-28,23.43289999999999
26_34_2013-07-05,21.077400000000008
26_34_2013-07-12,603.6951000000004
26_34_2013-07-19,240.0202000000002
26_34_2013-07-26,654.4149999999998
26_35_2012-11-02,734.2766000000004
26_35_2012-11-09,152.02219999999997
26_35_2012-11-16,153.39230000000006
26_35_2012-11-23,167.10290000000003
26_35_2012-11-30,273.1711000000001
26_35_2012-12-07,76.26320000000001
26_35_2012-12-14,70.86970000000005
26_35_2012-12-21,102.9171
26_35_2012-12-28,116.40329999999999
26_35_2013-01-04,1188.6520000000005
26_35_2013-01-11,1293.968000000001
26_35_2013-01-18,577.9140000000001
26_35_2013-01-25,549.3919999999999
26_35_2013-02-01,693.0979999999998
26_35_2013-02-08,674.1319999999998
26_35_2013-02-15,2840.084499999997
26_35_2013-02-22,3672.7390999999975
26_35_2013-03-01,2581.2026999999975
26_35_2013-03-08,1963.6013999999996
26_35_2013-03-15,2134.133699999998
26_35_2013-03-22,1687.580800000001
26_35_2013-03-29,136.23039999999995
26_35_2013-04-05,296.3830999999998
26_35_2013-04-12,347.8815000000001
26_35_2013-04-19,159.61479999999997
26_35_2013-04-26,735.9209
26_35_2013-05-03,676.9737000000003
26_35_2013-05-10,667.8897999999997
26_35_2013-05-17,688.6166000000005
26_35_2013-05-24,525.8829000000002
26_35_2013-05-31,502.07590000000005
26_35_2013-06-07,6936.915700000001
26_35_2013-06-14,7027.778500000002
26_35_2013-06-21,8284.276399999997
26_35_2013-06-28,7498.083600000002
26_35_2013-07-05,8347.538899999996
26_35_2013-07-12,8242.389399999996
26_35_2013-07-19,10458.425499999998
26_35_2013-07-26,10755.781099999991
26_36_2012-11-02,11191.546799999996
26_36_2012-11-09,11165.52319999999
26_36_2012-11-16,10803.774999999998
26_36_2012-11-23,10785.680400000003
26_36_2012-11-30,10544.343799999999
26_36_2012-12-07,10662.750799999996
26_36_2012-12-14,11478.92250000001
26_36_2012-12-21,11025.0595
26_36_2012-12-28,10785.687500000005
26_36_2013-01-04,10276.292800000007
26_36_2013-01-11,8631.05339999999
26_36_2013-01-18,12415.033699999996
26_36_2013-01-25,6416.590700000002
26_36_2013-02-01,6515.2580000000025
26_36_2013-02-08,5028.3998999999985
26_36_2013-02-15,5026.407299999999
26_36_2013-02-22,2473.919100000001
26_36_2013-03-01,2519.598300000001
26_36_2013-03-08,2433.0953000000013
26_36_2013-03-15,2466.2853000000005
26_36_2013-03-22,2229.022200000001
26_36_2013-03-29,2255.1419
26_36_2013-04-05,93.21060000000007
26_36_2013-04-12,226.06400000000002
26_36_2013-04-19,97.75279999999997
26_36_2013-04-26,95.92030000000001
26_36_2013-05-03,130.87429999999995
26_36_2013-05-10,136.03859999999997
26_36_2013-05-17,1194.3940999999995
26_36_2013-05-24,1196.0735999999997
26_36_2013-05-31,1248.8827999999996
26_36_2013-06-07,1232.2971999999997
26_36_2013-06-14,750.8319999999995
26_36_2013-06-21,798.2445999999997
26_36_2013-06-28,48849.10000000003
26_36_2013-07-05,49948.90770000003
26_36_2013-07-12,45980.137299999966
26_36_2013-07-19,44927.20509999999
26_36_2013-07-26,43647.9376
26_38_2012-11-02,43465.50250000002
26_38_2012-11-09,28937.39620000002
26_38_2012-11-16,28814.391
26_38_2012-11-23,31692.4136
26_38_2012-11-30,31140.107199999984
26_38_2012-12-07,31577.06589999999
26_38_2012-12-14,31456.936
26_38_2012-12-21,72633.29000000004
26_38_2012-12-28,70221.80519999999
26_38_2013-01-04,64364.73950000001
26_38_2013-01-11,59924.92140000005
26_38_2013-01-18,55602.836500000034
26_38_2013-01-25,54852.118200000004
26_38_2013-02-01,23954.20480000001
26_38_2013-02-08,23936.01570000001
26_38_2013-02-15,23396.50820000001
26_38_2013-02-22,23529.27320000001
26_38_2013-03-01,22322.61580000001
26_38_2013-03-08,21734.703999999998
26_38_2013-03-15,30198.031599999988
26_38_2013-03-22,28614.06800000002
26_38_2013-03-29,33425.326299999986
26_38_2013-04-05,34488.39370000002
26_38_2013-04-12,34921.0788
26_38_2013-04-19,33784.2782
26_38_2013-04-26,52509.48869999997
26_38_2013-05-03,50208.05339999996
26_38_2013-05-10,51879.22290000001
26_38_2013-05-17,51264.37239999996
26_38_2013-05-24,52490.514699999985
26_38_2013-05-31,51944.53999999998
26_38_2013-06-07,21749.392000000003
26_38_2013-06-14,20880.332899999994
26_38_2013-06-21,19831.46219999998
26_38_2013-06-28,21149.6681
26_38_2013-07-05,13521.167600000008
26_38_2013-07-12,13425.532000000001
26_38_2013-07-19,14789.789300000015
26_38_2013-07-26,14762.26340000001
26_40_2012-11-02,14152.145600000003
26_40_2012-11-09,14049.571800000002
26_40_2012-11-16,11447.317299999993
26_40_2012-11-23,11346.649000000001
26_40_2012-11-30,7558.809200000006
26_40_2012-12-07,7611.636699999999
26_40_2012-12-14,5300.630900000002
26_40_2012-12-21,5060.464800000001
26_40_2012-12-28,4888.118099999998
26_40_2013-01-04,4645.186099999999
26_40_2013-01-11,1042.6187
26_40_2013-01-18,13407.551200000014
26_40_2013-01-25,8417.483200000002
26_40_2013-02-01,10776.2799
26_40_2013-02-08,8149.916199999998
26_40_2013-02-15,8330.104099999995
26_40_2013-02-22,8672.163399999998
26_40_2013-03-01,6930.204700000001
26_40_2013-03-08,6231.117400000001
26_40_2013-03-15,6079.755599999997
26_40_2013-03-22,12583.546900000005
26_40_2013-03-29,12746.584000000006
26_40_2013-04-05,12583.674700000005
26_40_2013-04-12,12796.093400000003
26_40_2013-04-19,12777.206900000001
26_40_2013-04-26,12494.793800000007
26_40_2013-05-03,17155.396000000004
26_40_2013-05-10,16625.50989999999
26_40_2013-05-17,16658.651899999993
26_40_2013-05-24,426.6917999999998
26_40_2013-05-31,432.18929999999995
26_40_2013-06-07,472.50340000000034
26_40_2013-06-14,480.69550000000055
26_40_2013-06-21,504.6233000000004
26_40_2013-06-28,412.46380000000005
26_40_2013-07-05,847.4792000000001
26_40_2013-07-12,798.7807999999999
26_40_2013-07-19,1326.3283999999996
26_40_2013-07-26,12715.8242
26_41_2012-11-02,13310.0994
26_41_2012-11-09,13090.374500000002
26_41_2012-11-16,13201.046699999997
26_41_2012-11-23,13187.999099999997
26_41_2012-11-30,13238.457399999996
26_41_2012-12-07,12609.331000000007
26_41_2012-12-14,12473.899100000002
26_41_2012-12-21,12420.672800000002
26_41_2012-12-28,390.0618999999999
26_41_2013-01-04,1040.8866999999998
26_41_2013-01-11,1196.5976999999998
26_41_2013-01-18,403.6441000000001
26_41_2013-01-25,361.02690000000007
26_41_2013-02-01,371.4290000000001
26_41_2013-02-08,483.7791999999999
26_41_2013-02-15,366.5852999999998
26_41_2013-02-22,218.94099999999997
26_41_2013-03-01,46.61449999999998
26_41_2013-03-08,51.83809999999995
26_41_2013-03-15,44.033500000000004
26_41_2013-03-22,26.30810000000001
26_41_2013-03-29,37.167000000000044
26_41_2013-04-05,57.371600000000036
26_41_2013-04-12,33.915999999999976
26_41_2013-04-19,25.292500000000008
26_41_2013-04-26,222.8246000000002
26_41_2013-05-03,304.2270000000002
26_41_2013-05-10,774.5758000000002
26_41_2013-05-17,476.36910000000034
26_41_2013-05-24,307.3637000000002
26_41_2013-05-31,403.54159999999996
26_41_2013-06-07,569.0719000000006
26_41_2013-06-14,648.4383000000004
26_41_2013-06-21,441.51440000000053
26_41_2013-06-28,10374.114200000005
26_41_2013-07-05,10420.092800000006
26_41_2013-07-12,10052.631299999997
26_41_2013-07-19,10563.74389999999
26_41_2013-07-26,10563.74389999999
26_42_2012-11-02,10057.940499999993
26_42_2012-11-09,10384.347600000003
26_42_2012-11-16,10410.549800000006
26_42_2012-11-23,10332.438
26_42_2012-11-30,90.52080000000007
26_42_2012-12-07,45.842699999999994
26_42_2012-12-14,26.745599999999996
26_42_2012-12-21,33.0707
26_42_2012-12-28,36.39140000000002
26_42_2013-01-04,80.01100000000001
26_42_2013-01-11,170.19990000000004
26_42_2013-01-18,111.2917
26_42_2013-01-25,137.09310000000008
26_42_2013-02-01,340.17490000000026
26_42_2013-02-08,381.1491000000003
26_42_2013-02-15,384.6243999999999
26_42_2013-02-22,386.3898999999996
26_42_2013-03-01,370.7184999999996
26_42_2013-03-08,380.25789999999995
26_42_2013-03-15,402.1263000000002
26_42_2013-03-22,385.2913000000002
26_42_2013-03-29,376.1577
26_42_2013-04-05,795.1397000000001
26_42_2013-04-12,937.6807999999996
26_42_2013-04-19,1240.7394999999995
26_42_2013-04-26,1016.3072000000004
26_42_2013-05-03,981.8439000000004
26_42_2013-05-10,768.6195999999999
26_42_2013-05-17,766.9913999999999
26_42_2013-05-24,805.9028999999996
26_42_2013-05-31,783.4173000000003
26_42_2013-06-07,46.679399999999966
26_42_2013-06-14,48.771199999999965
26_42_2013-06-21,51.766799999999975
26_42_2013-06-28,73.2033
26_42_2013-07-05,73.4188
26_42_2013-07-12,84.80310000000003
26_42_2013-07-19,99.26649999999987
26_42_2013-07-26,103.00869999999988
26_44_2012-11-02,66.06440000000002
26_44_2012-11-09,11077.496299999999
26_44_2012-11-16,10713.290500000003
26_44_2012-11-23,10405.0195
26_44_2012-11-30,10856.609900000005
26_44_2012-12-07,10853.683200000003
26_44_2012-12-14,11250.519900000003
26_44_2012-12-21,16109.790700000012
26_44_2012-12-28,15661.543399999999
26_44_2013-01-04,16121.994499999993
26_44_2013-01-11,870.9815999999998
26_44_2013-01-18,1682.7686
26_44_2013-01-25,1469.0632999999984
26_44_2013-02-01,977.9020999999995
26_44_2013-02-08,956.9009999999997
26_44_2013-02-15,962.3511000000003
26_44_2013-02-22,1088.8670999999997
26_44_2013-03-01,1055.5809000000002
26_44_2013-03-08,973.3602999999998
26_44_2013-03-15,674.1089000000004
26_44_2013-03-22,852.0369999999999
26_44_2013-03-29,575.0257000000003
26_44_2013-04-05,619.4522000000001
26_44_2013-04-12,645.7181000000003
26_44_2013-04-19,844.8710999999992
26_44_2013-04-26,1931.2353000000003
26_44_2013-05-03,1656.2469999999992
26_44_2013-05-10,1374.6593999999996
26_44_2013-05-17,536.3012000000002
26_44_2013-05-24,505.64140000000026
26_44_2013-05-31,541.7418999999995
26_44_2013-06-07,411.19380000000007
26_44_2013-06-14,405.71600000000007
26_44_2013-06-21,552.9711
26_44_2013-06-28,355.22189999999995
26_44_2013-07-05,320.38530000000003
26_44_2013-07-12,342.3415
26_44_2013-07-19,653.3914999999997
26_44_2013-07-26,497.64649999999995
26_45_2013-01-25,931.0276999999994
26_45_2013-02-15,250.99780000000007
26_45_2013-03-01,212.2171999999999
26_45_2013-04-12,767.4418999999999
26_46_2012-11-02,32.0009
26_46_2012-11-09,110.82350000000004
26_46_2012-11-16,74.6758
26_46_2012-11-23,87.45349999999999
26_46_2012-11-30,993.5851000000016
26_46_2012-12-07,990.171100000001
26_46_2012-12-14,994.5586000000009
26_46_2012-12-21,1068.6852999999999
26_46_2012-12-28,1067.8066999999999
26_46_2013-01-04,1032.7198999999994
26_46_2013-01-11,1317.8490000000002
26_46_2013-01-18,1279.5237000000009
26_46_2013-01-25,1289.4921000000006
26_46_2013-02-01,27.18050000000001
26_46_2013-02-08,104.93140000000002
26_46_2013-02-15,24.788400000000006
26_46_2013-02-22,26.7513
26_46_2013-03-01,20.076000000000015
26_46_2013-03-08,37.11310000000001
26_46_2013-03-15,28.1164
26_46_2013-03-22,51.61080000000005
26_46_2013-03-29,48.654800000000016
26_46_2013-04-05,52.89630000000002
26_46_2013-04-12,55.100200000000015
26_46_2013-04-19,58.88020000000002
26_46_2013-04-26,68.01310000000004
26_46_2013-05-03,100.01899999999998
26_46_2013-05-10,120.46440000000005
26_46_2013-05-17,57.45230000000001
26_46_2013-05-24,10.254600000000005
26_46_2013-05-31,14.936100000000003
26_46_2013-06-07,14.0977
26_46_2013-06-14,35.6027
26_46_2013-06-21,22.70409999999998
26_46_2013-06-28,20.915199999999984
26_46_2013-07-05,20.030799999999985
26_46_2013-07-12,78.56539999999994
26_46_2013-07-19,75.99859999999998
26_46_2013-07-26,73.12779999999997
26_47_2012-11-02,83.4905
26_47_2012-11-23,84.75039999999997
26_47_2012-12-14,83.82739999999988
26_47_2012-12-21,81.21730000000008
26_47_2012-12-28,76.7116
26_47_2013-04-26,60.00659999999997
26_47_2013-05-10,11.409200000000014
26_47_2013-06-21,22.53080000000002
26_48_2012-11-02,33.10950000000002
26_48_2012-11-09,18.421999999999997
26_48_2012-11-16,23.828100000000003
26_48_2012-11-23,24.3164
26_48_2012-11-30,50.426200000000065
26_48_2012-12-07,52.605900000000055
26_48_2012-12-14,40.97040000000003
26_48_2012-12-21,60.81820000000002
26_48_2012-12-28,62.92680000000002
26_48_2013-01-04,82.9479000000001
26_48_2013-01-11,38.46889999999999
26_48_2013-01-18,33.32719999999998
26_48_2013-02-01,33.62919999999998
26_48_2013-02-08,15.611700000000008
26_48_2013-02-15,71743.92910000007
26_48_2013-02-22,73028.30840000004
26_48_2013-03-01,67245.39229999999
26_48_2013-03-08,76426.54660000006
26_48_2013-03-15,74217.84540000006
26_48_2013-03-22,72451.58500000002
26_48_2013-03-29,67477.46599999996
26_48_2013-04-12,65507.50529999994
26_48_2013-04-19,66377.83119999996
26_48_2013-04-26,18344.887900000027
26_48_2013-05-03,18375.676000000025
26_48_2013-05-10,18299.949900000025
26_48_2013-05-24,18821.801199999998
26_48_2013-05-31,18804.678
26_48_2013-06-07,18385.45810000001
26_48_2013-06-14,15563.0537
26_48_2013-06-21,14683.7622
26_48_2013-07-05,14776.20229999999
26_48_2013-07-12,100.51860000000005
26_48_2013-07-19,101.91590000000002
26_48_2013-07-26,127.11600000000004
26_49_2012-11-02,119.54379999999996
26_49_2012-11-09,122.00299999999997
26_49_2012-11-16,107.73149999999995
26_49_2012-11-23,108.64509999999997
26_49_2012-11-30,125.04299999999998
26_49_2012-12-07,84.57079999999995
26_49_2012-12-14,4.9723000000000015
26_49_2012-12-21,5068.440700000002
26_49_2012-12-28,5538.640700000003
26_49_2013-01-04,4738.014400000003
26_49_2013-01-11,5246.450200000004
26_49_2013-01-18,5301.061800000004
26_49_2013-01-25,6013.694400000005
26_49_2013-02-01,5530.262399999999
26_49_2013-02-08,5461.468400000002
26_49_2013-02-15,4945.3921999999975
26_49_2013-02-22,8.116100000000012
26_49_2013-03-01,7.16090000000001
26_49_2013-03-08,9.212200000000003
26_49_2013-03-15,9.182500000000003
26_49_2013-03-22,9.703500000000009
26_49_2013-03-29,17.16550000000001
26_49_2013-04-05,17.450199999999995
26_49_2013-04-12,26.763800000000018
26_49_2013-04-19,25.05380000000001
26_49_2013-04-26,22.893200000000007
26_49_2013-05-03,22.7714
26_49_2013-05-10,21.5755
26_49_2013-05-17,25.4338
26_49_2013-05-24,25.1319
26_49_2013-05-31,20.217000000000013
26_49_2013-06-07,19.426300000000005
26_49_2013-06-14,81.43929999999995
26_49_2013-06-21,428.4972000000003
26_49_2013-06-28,129.70669999999993
26_49_2013-07-05,72.29490000000004
26_49_2013-07-12,44.4519
26_49_2013-07-19,346.58229999999986
26_49_2013-07-26,123.55619999999993
26_52_2012-11-02,69.35630000000002
26_52_2012-11-09,39.38309999999999
26_52_2012-11-16,73.1657999999999
26_52_2012-11-23,97.33979999999995
26_52_2012-11-30,252.1513000000002
26_52_2012-12-07,127.04469999999992
26_52_2012-12-14,77.86969999999992
26_52_2012-12-21,66.50309999999998
26_52_2012-12-28,78.89970000000002
26_52_2013-01-04,77.61450000000004
26_52_2013-01-11,77.18199999999999
26_52_2013-01-18,401.212
26_52_2013-01-25,454.7480000000001
26_52_2013-02-01,621.7760000000002
26_52_2013-02-08,462.23600000000005
26_52_2013-02-15,436.4319999999999
26_52_2013-02-22,401.98800000000006
26_52_2013-03-01,373.1480000000001
26_52_2013-03-08,375.35400000000004
26_52_2013-03-15,355.95
26_52_2013-03-22,823.6636
26_52_2013-03-29,822.5063
26_52_2013-04-05,1312.9331999999995
26_52_2013-04-12,985.8366999999998
26_52_2013-04-19,989.3521999999998
26_52_2013-04-26,817.8001999999994
26_52_2013-05-03,920.8301999999994
26_52_2013-05-10,1311.0488000000003
26_52_2013-05-17,670.9741999999995
26_52_2013-05-24,268.8581000000001
26_52_2013-05-31,279.3578000000001
26_52_2013-06-07,262.4591000000002
26_52_2013-06-14,304.1668000000002
26_52_2013-06-21,317.96030000000025
26_52_2013-06-28,282.7678000000001
26_52_2013-07-05,204.41709999999995
26_52_2013-07-12,180.08970000000005
26_52_2013-07-19,178.0581000000001
26_52_2013-07-26,274.1648
26_54_2012-11-02,337.68800000000016
26_54_2012-11-16,339.7425000000001
26_54_2012-11-23,355.6596000000003
26_54_2012-11-30,365.5360000000003
26_54_2012-12-14,374.35729999999984
26_54_2012-12-21,422.3248999999999
26_54_2012-12-28,403.05849999999987
26_54_2013-01-04,635.6033000000002
26_54_2013-01-11,9506.394900000014
26_54_2013-02-08,8923.528600000009
26_54_2013-02-15,9330.365400000012
26_54_2013-03-01,9528.509700000006
26_54_2013-03-08,9506.246300000006
26_54_2013-03-15,9451.818000000005
26_54_2013-03-29,8843.784899999993
26_54_2013-04-05,8364.6742
26_54_2013-04-12,8455.698999999995
26_54_2013-04-26,10929.976300000004
26_54_2013-05-03,10043.128400000009
26_54_2013-05-10,10843.528
26_54_2013-06-14,11485.848099999997
26_54_2013-06-28,11404.309200000002
26_54_2013-07-05,11077.238800000003
26_54_2013-07-12,10941.090500000002
26_54_2013-07-19,10919.073999999997
26_54_2013-07-26,10806.847499999996
26_55_2012-11-02,10789.65810000001
26_55_2012-11-09,10475.9784
26_55_2012-11-16,10719.104200000009
26_55_2012-11-23,11206.744699999992
26_55_2012-11-30,11140.129999999996
26_55_2012-12-07,11080.341700000004
26_55_2012-12-14,10917.4475
26_55_2012-12-21,10596.560100000004
26_55_2012-12-28,10394.045500000002
26_55_2013-01-04,6371.338899999997
26_55_2013-01-11,6333.959899999995
26_55_2013-01-18,10344.574000000004
26_55_2013-01-25,6340.206000000001
26_55_2013-02-01,6240.554300000001
26_55_2013-02-08,6127.876299999998
26_55_2013-02-15,5537.696899999997
26_55_2013-02-22,5277.536199999997
26_55_2013-03-01,5213.114099999999
26_55_2013-03-08,2177.1172
26_55_2013-03-15,1731.8043000000005
26_55_2013-03-22,2195.7621000000004
26_55_2013-03-29,3188.6759000000015
26_55_2013-04-05,2819.822300000002
26_55_2013-04-12,2530.9298
26_55_2013-04-19,2236.2397
26_55_2013-04-26,2343.6155000000012
26_55_2013-05-03,2353.680000000001
26_55_2013-05-10,53.8926
26_55_2013-05-17,55.6071
26_55_2013-05-24,77.09309999999998
26_55_2013-05-31,92.01019999999997
26_55_2013-06-07,91.19789999999998
26_55_2013-06-14,104.33979999999998
26_55_2013-06-21,88.8266
26_55_2013-06-28,783.1599000000001
26_55_2013-07-05,785.3726999999999
26_55_2013-07-12,808.7818999999998
26_55_2013-07-19,806.5086000000005
26_55_2013-07-26,780.2395000000001
26_56_2012-11-02,675.7194999999996
26_56_2012-11-09,697.9642000000005
26_56_2012-11-16,834.4557999999998
26_56_2012-11-23,834.1155999999996
26_56_2012-11-30,39123.97180000003
26_56_2012-12-07,39231.27010000002
26_56_2012-12-14,39676.956100000025
26_56_2012-12-21,40647.77960000004
26_56_2012-12-28,39926.62920000001
26_56_2013-01-04,37868.4664
26_56_2013-01-11,40129.787500000006
26_56_2013-01-18,40660.39220000001
26_56_2013-01-25,40736.25190000001
26_56_2013-02-01,27150.864199999996
26_56_2013-02-08,26420.538399999998
26_56_2013-02-15,25900.010399999985
26_56_2013-02-22,29825.372200000013
26_56_2013-03-01,29430.540500000006
26_56_2013-03-08,28647.690499999997
26_56_2013-03-15,29442.718799999988
26_56_2013-03-22,30421.160499999965
26_56_2013-03-29,30080.99359999998
26_56_2013-04-05,52037.31749999998
26_56_2013-04-12,55988.892
26_56_2013-04-19,54644.69529999999
26_56_2013-04-26,54915.6863
26_56_2013-05-03,54345.96929999999
26_56_2013-05-10,50950.04089999997
26_56_2013-05-17,50818.49720000001
26_56_2013-05-24,50356.78530000002
26_56_2013-05-31,50853.380999999994
26_56_2013-06-07,19952.4799
26_56_2013-06-14,21297.308099999995
26_56_2013-06-21,19673.513199999998
26_56_2013-06-28,20513.0173
26_56_2013-07-05,20513.7969
26_56_2013-07-12,19434.219800000006
26_56_2013-07-19,21291.586100000004
26_56_2013-07-26,20071.5554
26_59_2012-11-02,19910.233800000005
26_59_2012-11-09,22924.175999999992
26_59_2012-11-16,22675.045199999997
26_59_2012-11-23,22038.134999999987
26_59_2012-11-30,23374.750199999995
26_59_2012-12-07,23433.330499999993
26_59_2012-12-14,24043.613100000028
26_59_2012-12-21,30178.601400000007
26_59_2012-12-28,29743.238500000014
26_59_2013-01-04,29609.030000000024
26_59_2013-01-11,43977.361699999965
26_59_2013-01-18,43981.191499999964
26_59_2013-01-25,42945.21969999996
26_59_2013-02-01,45062.14869999995
26_59_2013-02-08,44924.82669999995
26_59_2013-02-15,45066.790699999976
26_59_2013-02-22,48701.89419999999
26_59_2013-03-01,49116.62409999997
26_59_2013-03-08,48214.6871
26_59_2013-03-15,13525.135500000011
26_59_2013-03-22,14425.64360000001
26_59_2013-03-29,13193.024600000006
26_59_2013-04-05,13715.781800000006
26_59_2013-04-12,13184.057800000002
26_59_2013-04-19,13469.876700000013
26_59_2013-04-26,13751.487100000004
26_59_2013-05-03,13494.602700000007
26_59_2013-05-10,13031.747299999999
26_59_2013-05-17,10667.166200000001
26_59_2013-05-24,10458.128300000004
26_59_2013-05-31,10288.629000000004
26_59_2013-06-07,11296.510999999999
26_59_2013-06-14,10618.226800000002
26_59_2013-06-21,9931.754700000001
26_59_2013-06-28,10923.622099999993
26_59_2013-07-05,10641.598099999996
26_59_2013-07-12,10445.043300000008
26_59_2013-07-19,5456.4536999999955
26_59_2013-07-26,7650.788500000003
26_60_2012-11-02,7000.247399999998
26_60_2012-11-09,5342.7806999999975
26_60_2012-11-16,5349.592299999998
26_60_2012-11-23,5004.411199999995
26_60_2012-11-30,4928.818699999997
26_60_2012-12-07,4734.1867999999995
26_60_2012-12-14,4704.366399999998
26_60_2012-12-21,17937.568099999997
26_60_2012-12-28,16591.496400000007
26_60_2013-01-04,19125.21579999999
26_60_2013-01-11,19184.270300000022
26_60_2013-01-18,23664.334500000015
26_60_2013-01-25,15016.426600000004
26_60_2013-02-01,14595.055400000001
26_60_2013-02-08,68979.8409
26_60_2013-02-15,70514.62289999999
26_60_2013-02-22,70592.63210000002
26_60_2013-03-01,71360.06970000002
26_60_2013-03-08,70872.6428
26_60_2013-03-15,60437.54830000001
26_60_2013-03-22,62453.607700000015
26_60_2013-03-29,12067.525399999995
26_60_2013-04-05,11514.1837
26_60_2013-04-12,15883.055899999992
26_60_2013-04-19,12989.8806
26_60_2013-04-26,12836.691100000002
26_60_2013-05-03,10777.194799999997
26_60_2013-05-10,10564.67289999999
26_60_2013-05-17,46889.2512
26_60_2013-05-24,54720.5595
26_60_2013-05-31,46564.21920000001
26_60_2013-06-07,46693.416000000005
26_60_2013-06-14,47149.88759999999
26_60_2013-06-21,39183.518100000016
26_60_2013-06-28,41408.266299999996
26_60_2013-07-05,27547.63500000001
26_60_2013-07-12,72642.92270000005
26_60_2013-07-19,17780.546
26_60_2013-07-26,22514.636899999994
26_67_2012-11-02,23292.333199999997
26_67_2012-11-09,19349.495599999995
26_67_2012-11-16,19068.162600000003
26_67_2012-11-23,2958.0652000000014
26_67_2012-11-30,21295.363800000003
26_67_2012-12-07,2673.2986000000005
